"Country","Year","Share_below_10_a_day","Share_below_2_a_day","Share_below_20_a_day","Share_below_5_a_day","Region","Region_USSR_Yugo","GDP.per.capita","GDP.per.capita_source","Population","Population_source","baseline_GCIP_income_vZ","baseline_GCIP_income_vZ_source","alt_GCIP_consumption_vZ","alt_GCIP_consumption_vZ_source","alt_Povcal_vZ","alt_Povcal_vZ_source"
"Taiwan","1929","87.3033642816541","22.0421439753064","97.5243010000272","62.4590372059706","EAP","EAP","1991","Maddison - original","4437000","MDP","0.448377042857143","regional average","0.448377042857143","regional average","0.448377042857143","regional average"
"Taiwan","1950","94.8147988530885","27.6007261212035","99.5117985359573","74.8646180733944","EAP","EAP","1460","Maddison - original","7456000","MDP","0.391484971428571","regional average","0.391484971428571","regional average","0.391484971428571","regional average"
"Taiwan","1960","89.2104411260116","4.30890598107228","99.3961577122357","48.6320538894389","EAP","EAP","2157","Maddison - original","10861000","MDP","0.29997986","GCIP (income) - original","0.25664731","GCIP_consumption_gini_original","0.389559671428571","regional average"
"Taiwan","1970","53.3598197290667","0.205631129102732","91.2515859029141","11.7460936157883","EAP","EAP","4044","Maddison - original","14532000","MDP","0.29997986","GCIP (income) - original","0.25664731","GCIP_consumption_gini_original","0.412820322222222","regional average"
"Taiwan","1980","10.4968113697026","0.00129134019947933","50.7321245731085","0.577119532247723","EAP","EAP","8384","Maddison - original","17788000","MDP","0.29997986","GCIP (income) - original","0.25664731","GCIP_consumption_gini_original","0.2996948","Povcal_gini_original"
"Taiwan","1990","0.74480075390558","0.00000329528106004587","12.3627991535662","0.0102507825801204","EAP","EAP","15841","Maddison - original","20172000","MDP","0.29869201","GCIP (income) - original","0.26621434","GCIP_consumption_gini_original","0.299678","Povcal_gini_original"
"Taiwan","2000","0.0602810932241688","0.0000000599650828275338","2.20455560549103","0.000406237760426252","EAP","EAP","26787","Maddison - original","22027000","MDP","0.31108399","GCIP (income) - original","0.24832948","GCIP_consumption_gini_original","0.3111148","Povcal_gini_original"
"Taiwan","2005","0.0368019383086467","0.0000000465865524130216","1.41310629927927","0.000258273002245384","EAP","EAP","31374","Maddison - original","22514000","MDP","0.32156811","GCIP (income) - original","0.23807662","GCIP_consumption_gini_original","0.3217958","Povcal_gini_original"
"Taiwan","2010","0.0208709021928666","0.0000000320631189953884","0.849222799522303","0.000150164600528095","EAP","EAP","37385","Maddison - original","22902000","MDP","0.33227275","GCIP (income) - original","0.23086948","GCIP_consumption_gini_original","0.3321333","Povcal_gini_original"
"Taiwan","2017","0.00539589852402388","0.00000000235513417826167","0.340600886910555","0.0000234929072879488","EAP","EAP","43504","Maddison - original","23306000","MDP","0.32572706","GCIP (income) - original","0.22994434","GCIP_consumption_gini_original","0.3148272","Povcal_gini_original"
"Tajikistan","1820","99.8775956713854","87.547007849409","99.9938001595387","98.6834139451435","EECA","USSR","392.420152275553","Maddison - extrapolated using average regional growth rate","466614.598125534","Extrapolated using aggregate bloc growth rate","0.4556807","regional average","0.4556807","regional average","0.4556807","regional average"
"Tajikistan","1850","99.9977125134268","86.2388208363184","99.9999958849612","99.7370074082719","EECA","USSR","468.774505837371","Maddison - extrapolated using average regional growth rate","628372.621414371","Extrapolated using aggregate bloc growth rate","0.29696375","regional average","0.29696375","regional average","0.29696375","regional average"
"Tajikistan","1870","99.3931999909065","76.1765935381008","99.9484144520729","95.8593847959681","EECA","USSR","576.233224884349","Maddison - extrapolated using average regional growth rate","755512.638454984","Extrapolated using aggregate bloc growth rate","0.4736548","van Zanden et al. (2014) - original","0.4736548","vZ_gini_original","0.4736548","vZ_gini_original"
"Tajikistan","1890","99.4061159993763","60.9617897111385","99.9748701322748","93.9686492054117","EECA","USSR","773.985358711568","Maddison - extrapolated using aggregate bloc growth rate","942891.224084067","Extrapolated using aggregate bloc growth rate","0.3889941","van Zanden et al. (2014) - original","0.3889941","vZ_gini_original","0.3889941","vZ_gini_original"
"Tajikistan","1910","96.0173767044352","42.3803536238392","99.5205658852845","81.9928458354136","EECA","USSR","1205.28589555881","Maddison - extrapolated using aggregate bloc growth rate","1262948.62546591","Extrapolated using aggregate bloc growth rate","0.4415527","van Zanden et al. (2014) - original","0.4415527","vZ_gini_original","0.4415527","vZ_gini_original"
"Tajikistan","1929","94.8798319850854","45.4879051048603","99.1473334313659","81.0859611825089","EECA","USSR","1238.9374328941","Maddison - extrapolated using aggregate bloc growth rate","1465637.60295371","Extrapolated using aggregate bloc growth rate","0.4853125","van Zanden et al. (2014) - original","0.4853125","vZ_gini_original","0.4853125","vZ_gini_original"
"Tajikistan","1950","80.4620215845956","9.93049575352989","96.2585336871142","47.4075986197212","EECA","USSR","2540.13020985847","Maddison - extrapolated using aggregate bloc growth rate","1530000","MDP","0.404486325","regional average","0.404486325","regional average","0.404486325","regional average"
"Tajikistan","1960","61.7584240934509","0.0430434352710696","96.87816111702","10.295417753157","EECA","USSR","3526.68111273792","Maddison - extrapolated using aggregate bloc growth rate","2081000","MDP","0.24600343","GCIP (income) - original","0.3040239","GCIP_consumption_gini_original","0.4622563","regional average"
"Tajikistan","1970","31.5184235229934","0.0019544934964432","86.0558204448655","2.04152444719045","EECA","USSR","4983.79267935579","Maddison - extrapolated using aggregate bloc growth rate","2939000","MDP","0.24600343","GCIP (income) - original","0.3040239","GCIP_consumption_gini_original","0.46118975","regional average"
"Tajikistan","1980","21.1181831438716","0.000462689309776223","77.688394550495","0.898183208222405","EECA","USSR","5746","Maddison - original","3966000","MDP","0.24600343","GCIP (income) - original","0.3040239","GCIP_consumption_gini_original","0.2954314","Povcal_gini_original"
"Tajikistan","1990","40.2417142094551","0.0554862372881655","85.3364915393691","6.11530735870072","EECA","USSR","4803","Maddison - original","5272000","MDP","0.29425948","GCIP (income) - original","0.3126442","GCIP_consumption_gini_original","0.2954314","Povcal_gini_original"
"Tajikistan","2000","90.5895999855397","27.1200715559173","98.402307946176","68.6803544048859","EECA","USSR","1723","Maddison - original","6229000","MDP","0.4455908","GCIP (income) - original","0.30372348","GCIP_consumption_gini_original","0.2954314","Povcal_gini_original"
"Tajikistan","2005","81.8184628475503","17.7706003222846","95.522074823796","54.744384729952","EECA","USSR","2417","Maddison - original","6814000","MDP","0.46539782","GCIP (income) - original","0.32294598","GCIP_consumption_gini_original","0.3360195","Povcal_gini_original"
"Tajikistan","2010","74.6370249911993","10.5278569430935","93.1613921719568","43.5772042768478","EECA","USSR","2976","Maddison - original","7487000","MDP","0.44764427","GCIP (income) - original","0.31206392","GCIP_consumption_gini_original","0.3077495","Povcal_gini_original"
"Tajikistan","2017","59.8583112287322","4.72402362233018","85.9349255935134","28.1619386447596","EECA","USSR","4205","Maddison - original","8468000","MDP","0.44624607","GCIP (income) - original","0.30729777","GCIP_consumption_gini_original","0.3399572","Povcal_gini_original"
"Tanzania","1820","99.382567105891","81.2482369084223","99.9306968930188","96.4580195207777","SSA","SSA","495.508529026464","Maddison - extrapolated using average regional growth rate","2091143.34413766","Extrapolated using average regional growth rate","0.5190016","regional average","0.5190016","regional average","0.5190016","regional average"
"Tanzania","1850","99.7821450232392","84.8206807777037","99.9861496815139","98.0597801222485","SSA","SSA","434.612699701663","Maddison - extrapolated using average regional growth rate","2693019.83453387","Extrapolated using average regional growth rate","0.46770565","regional average","0.46770565","regional average","0.46770565","regional average"
"Tanzania","1870","99.269634593536","78.9608656886187","99.9175080881421","95.8805862134951","SSA","SSA","536.383811723934","Extrapolated using Prados de la Ecosura (2012)","3187694.67893199","Extrapolated using average regional growth rate","0.513095516666667","regional average","0.513095516666667","regional average","0.513095516666667","regional average"
"Tanzania","1890","99.8823759582062","76.3981895070953","99.9973496392203","97.9396414219329","SSA","SSA","563.848212154557","Extrapolated using Prados de la Ecosura (2012)","3877896.76028115","Extrapolated using average regional growth rate","0.3758679","van Zanden et al. (2014) - original","0.3758679","vZ_gini_original","0.3758679","vZ_gini_original"
"Tanzania","1910","99.8196724799822","74.0707686924503","99.994908988076","97.3512617626254","SSA","SSA","593.954728896119","Extrapolated using Prados de la Ecosura (2012)","4717541.92231403","Extrapolated using average regional growth rate","0.3846255","van Zanden et al. (2014) - original","0.3846255","vZ_gini_original","0.3846255","vZ_gini_original"
"Tanzania","1929","99.5926243772213","73.697936700329","99.9777914309599","96.2416585879684","SSA","SSA","605.342012855009","Extrapolated using Prados de la Ecosura (2012)","6006237.00745477","Extrapolated using average regional growth rate","0.4283853","van Zanden et al. (2014) - original","0.4283853","vZ_gini_original","0.4283853","vZ_gini_original"
"Tanzania","1950","99.5131093471119","68.5536627637382","99.9758655964951","95.350403601085","SSA","SSA","676","Maddison - original","7935000","MDP","0.4118169","van Zanden et al. (2014) - original","0.4118169","vZ_gini_original","0.4118169","vZ_gini_original"
"Tanzania","1960","98.2866349930444","68.8883004335451","99.7571954108945","92.1816459303965","SSA","SSA","732","Maddison - original","10260000","MDP","0.51649039","GCIP (income) - original","0.44460055","GCIP_consumption_gini_original","0.5432951","vZ_gini_original"
"Tanzania","1970","97.2550893965956","60.4762748984328","99.5755983511184","88.6350876953161","SSA","SSA","905","Maddison - original","13807000","MDP","0.50858597","GCIP (income) - original","0.42536296","GCIP_consumption_gini_original","0.3366451","vZ_gini_original"
"Tanzania","1980","96.460505645398","60.1797737034507","99.3316959996834","87.2811547129082","SSA","SSA","958","Maddison - original","18665000","MDP","0.53752753","GCIP (income) - original","0.38784129","GCIP_consumption_gini_original","0.3529222","Povcal_gini_original"
"Tanzania","1990","96.7359913787228","65.1803931436062","99.3228611964538","88.8293279771039","SSA","SSA","875","Maddison - original","25214000","MDP","0.56646841","GCIP (income) - original","0.35952828","GCIP_consumption_gini_original","0.3529222","Povcal_gini_original"
"Tanzania","2000","94.4561442607581","55.9775665759822","98.6657704099088","83.4580500543761","SSA","SSA","1149","Maddison - original","33741000","MDP","0.569417","GCIP (income) - original","0.37427953","GCIP_consumption_gini_original","0.3730113","Povcal_gini_original"
"Tanzania","2005","90.6712695491495","45.842426480505","97.3478702115457","76.0212643550764","SSA","SSA","1554","Maddison - original","39122000","MDP","0.57543366","GCIP (income) - original","0.39508446","GCIP_consumption_gini_original","0.402791","Povcal_gini_original"
"Tanzania","2010","85.7030134681047","35.7942081592013","95.3849687365614","67.3917799353045","SSA","SSA","2069","Maddison - original","45019000","MDP","0.5735372","GCIP (income) - original","0.37444282","GCIP_consumption_gini_original","0.3778315","Povcal_gini_original"
"Tanzania","2017","79.0667697453083","26.5158691777624","92.3253924237031","57.5414355118805","SSA","SSA","2763","Maddison - original","54842000","MDP","0.57185248","GCIP (income) - original","0.36791023","GCIP_consumption_gini_original","0.4049123","Povcal_gini_original"
"Thailand","1820","97.7131352856838","58.0941672756629","99.7199172247827","88.9785552130802","EAP","EAP","909","Maddison - original","4665000","MDP","0.4742689","van Zanden et al. (2014) - original","0.4742689","vZ_gini_original","0.4742689","vZ_gini_original"
"Thailand","1850","98.2937591427007","52.4749578155347","99.8668979140311","89.1193562619242","EAP","EAP","944.538836620877","Maddison - interpolated","5230000","MDP","0.42","van Zanden et al. (2014) - original","0.42","vZ_gini_original","0.42","vZ_gini_original"
"Thailand","1870","98.965281291159","46.5218643346837","99.9592260325127","89.9646907064763","EAP","EAP","969","Maddison - original","5775000","MDP","0.3645182","van Zanden et al. (2014) - original","0.3645182","vZ_gini_original","0.3645182","vZ_gini_original"
"Thailand","1890","97.8490490667874","29.2832830297313","99.9125325414911","82.0498533668504","EAP","EAP","1250","Maddison - original","6670000","MDP","0.3422712","van Zanden et al. (2014) - original","0.3422712","vZ_gini_original","0.3422712","vZ_gini_original"
"Thailand","1910","95.3761636767775","35.4187033396859","99.4888126174784","78.7211185855666","EAP","EAP","1328.76466107111","Maddison - interpolated","8305000","MDP","0.42","van Zanden et al. (2014) - original","0.42","vZ_gini_original","0.42","vZ_gini_original"
"Thailand","1929","94.9063954433848","43.2153295252745","99.2110011211249","80.4477672814611","EAP","EAP","1264","Maddison - original","12058000","MDP","0.4712325","van Zanden et al. (2014) - original","0.4712325","vZ_gini_original","0.4712325","vZ_gini_original"
"Thailand","1950","96.3905801242108","32.6224364967419","99.7164438296903","79.6629346541802","EAP","EAP","1302","Maddison - original","20042000","MDP","0.3872711","van Zanden et al. (2014) - original","0.3872711","vZ_gini_original","0.3872711","vZ_gini_original"
"Thailand","1960","89.9779081547242","31.7423366666521","97.9135943131826","69.9988000327213","EAP","EAP","1718","Maddison - original","27513000","MDP","0.48326133","GCIP (income) - original","0.4520381","GCIP_consumption_gini_original","0.4296234","vZ_gini_original"
"Thailand","1970","78.443383652916","16.6533558367452","93.8606839898354","51.2495902265408","EAP","EAP","2700","Maddison - original","37091000","MDP","0.48326133","GCIP (income) - original","0.4520381","GCIP_consumption_gini_original","0.4441134","vZ_gini_original"
"Thailand","1980","63.2855531261748","7.84193677511245","86.3319131015975","33.8521385530124","EAP","EAP","4071","Maddison - original","47026000","MDP","0.48326133","GCIP (income) - original","0.4520381","GCIP_consumption_gini_original","0.4521682","Povcal_gini_original"
"Thailand","1990","44.5989268371273","4.89248914040604","69.7994430470233","21.4692898202001","EAP","EAP","7385","Maddison - original","55197000","MDP","0.54609857","GCIP (income) - original","0.45469982","GCIP_consumption_gini_original","0.4526565","Povcal_gini_original"
"Thailand","2000","32.7786137316772","2.1201369244218","59.3262929340531","12.9656645198623","EAP","EAP","9627","Maddison - original","61893000","MDP","0.52766449","GCIP (income) - original","0.42789442","GCIP_consumption_gini_original","0.4283367","Povcal_gini_original"
"Thailand","2005","25.8067021123187","1.25336035677501","51.4323526073627","9.10128521787198","EAP","EAP","11742","Maddison - original","64068000","MDP","0.52556346","GCIP (income) - original","0.42116931","GCIP_consumption_gini_original","0.4254031","Povcal_gini_original"
"Thailand","2010","20.8015585302539","0.738392172065159","45.4774592790312","6.51341372909801","EAP","EAP","13344","Maddison - original","65650000","MDP","0.51636352","GCIP (income) - original","0.39300556","GCIP_consumption_gini_original","0.3940277","Povcal_gini_original"
"Thailand","2017","15.3135131826009","0.381699940453617","37.6487687837018","4.16866185307765","EAP","EAP","16032","Maddison - original","67317000","MDP","0.51101239","GCIP (income) - original","0.37703507","GCIP_consumption_gini_original","0.3652875","Povcal_gini_original"
"Togo","1820","97.9056259535076","66.2646338615653","99.683475418826","90.9734114799358","SSA","SSA","789.481924906559","Maddison - extrapolated using average regional growth rate","308862.003696198","Extrapolated using average regional growth rate","0.5190016","regional average","0.5190016","regional average","0.5190016","regional average"
"Togo","1850","98.9928689623086","69.1945833658299","99.9059819367567","93.8080224084334","SSA","SSA","692.458051980331","Maddison - extrapolated using average regional growth rate","397759.199253144","Extrapolated using average regional growth rate","0.46770565","regional average","0.46770565","regional average","0.46770565","regional average"
"Togo","1870","97.5479149861102","62.9799275274426","99.6243500716738","89.6750577298518","SSA","SSA","854.607538240602","Extrapolated using Prados de la Ecosura (2012)","470822.704941184","Extrapolated using average regional growth rate","0.513095516666667","regional average","0.513095516666667","regional average","0.513095516666667","regional average"
"Togo","1890","99.5874128731265","55.5348316473468","99.9900119887528","94.1075269952254","SSA","SSA","820.858943735795","Extrapolated using Prados de la Ecosura (2012)","572765.595847448","Extrapolated using average regional growth rate","0.35073254","regional average","0.35073254","regional average","0.35073254","regional average"
"Togo","1910","98.7494117674587","57.5854463506602","99.910817255398","91.2826494509191","SSA","SSA","854.963942213833","Extrapolated using Prados de la Ecosura (2012)","696781.239187402","Extrapolated using average regional growth rate","0.4212181","van Zanden et al. (2014) - original","0.4212181","vZ_gini_original","0.4212181","vZ_gini_original"
"Togo","1929","98.8539189331244","63.3307318736464","99.9057302761801","92.5315161688246","SSA","SSA","777.295821490991","Extrapolated using Prados de la Ecosura (2012)","887121.584465909","Extrapolated using average regional growth rate","0.4437405","van Zanden et al. (2014) - original","0.4437405","vZ_gini_original","0.4437405","vZ_gini_original"
"Togo","1950","98.7421975391898","56.380202792911","99.9138114156514","91.0507618557235","SSA","SSA","870","Maddison - original","1172000","MDP","0.416007780769231","regional average","0.416007780769231","regional average","0.416007780769231","regional average"
"Togo","1960","95.0376741638251","60.1911089129972","98.7688068251124","85.3090839511419","SSA","SSA","1058","Maddison - original","1456000","MDP","0.58698936","GCIP (income) - original","0.4240578","GCIP_consumption_gini_original","0.518545579166667","regional average"
"Togo","1970","89.8784634663643","45.3999108039642","96.9492883478341","75.0454717834429","SSA","SSA","1631","Maddison - original","1964000","MDP","0.58698936","GCIP (income) - original","0.4240578","GCIP_consumption_gini_original","0.506116472","regional average"
"Togo","1980","90.4305814639883","46.6632480492154","97.1624157455287","76.044896251532","SSA","SSA","1572","Maddison - original","2626000","MDP","0.58698936","GCIP (income) - original","0.4240578","GCIP_consumption_gini_original","0.4221258","Povcal_gini_original"
"Togo","1990","93.1540560141214","53.8693437644718","98.1515161768532","81.2898442989316","SSA","SSA","1275","Maddison - original","3721000","MDP","0.58698936","GCIP (income) - original","0.4240578","GCIP_consumption_gini_original","0.4221258","Povcal_gini_original"
"Togo","2000","94.2543896778052","57.3884433000066","98.5193503692928","83.5902898351533","SSA","SSA","1150","Maddison - original","4992000","MDP","0.58698936","GCIP (income) - original","0.4240578","GCIP_consumption_gini_original","0.4221258","Povcal_gini_original"
"Togo","2005","94.5125902823121","58.2816971429657","98.6027635292795","84.1487587570969","SSA","SSA","1120","Maddison - original","5715000","MDP","0.58698936","GCIP (income) - original","0.4240578","GCIP_consumption_gini_original","0.4221258","Povcal_gini_original"
"Togo","2010","93.8027371042708","57.0268998632804","98.3195439372038","82.9480764779667","SSA","SSA","1191","Maddison - original","6587000","MDP","0.59682209","GCIP (income) - original","0.45339435","GCIP_consumption_gini_original","0.4602058","Povcal_gini_original"
"Togo","2017","91.7733913878512","51.3707896597074","97.5799102002951","78.9923151066341","SSA","SSA","1418","Maddison - original","7965000","MDP","0.5988112","GCIP (income) - original","0.45999833","GCIP_consumption_gini_original","0.4305614","Povcal_gini_original"
"Trinidad and Tobago","1820","91.2230756878492","33.5620188055664","98.3031646111436","72.1874176096273","LAC","LAC","1613.59436327161","Maddison - extrapolated using average regional growth rate","60000","MDP","0.47762336","regional average","0.47762336","regional average","0.47762336","regional average"
"Trinidad and Tobago","1850","88.9936537841594","20.5917103714803","98.24726362655","63.4823398431438","LAC","LAC","1895.92936578612","Maddison - extrapolated using average regional growth rate","80000","MDP","0.42178576","regional average","0.42178576","regional average","0.42178576","regional average"
"Trinidad and Tobago","1870","82.9451007022039","25.2066557449068","95.0497181254084","60.0369075968605","LAC","LAC","2322.01993624148","Maddison - extrapolated using average regional growth rate","124000","MDP","0.5176308","regional average","0.5176308","regional average","0.5176308","regional average"
"Trinidad and Tobago","1890","78.2438935685986","10.2953044128908","95.1677924896319","46.0000756395746","LAC","LAC","2691.74976467273","Maddison - extrapolated using average regional growth rate","207283.03445391","MDP Interpolated","0.422064675","regional average","0.422064675","regional average","0.422064675","regional average"
"Trinidad and Tobago","1910","70.1889467438663","8.87436900708608","90.9684457211255","39.0072819801401","LAC","LAC","3346.17957924086","Maddison - extrapolated using average regional growth rate","331000","MDP","0.4553967","regional average","0.4553967","regional average","0.4553967","regional average"
"Trinidad and Tobago","1929","60.8463372953896","8.45879148744523","83.7935202817156","33.1645271979227","LAC","LAC","4489.88210483377","Maddison - extrapolated using average regional growth rate","398000","MDP","0.50958666","regional average","0.50958666","regional average","0.50958666","regional average"
"Trinidad and Tobago","1950","42.3326085160362","1.35455301657066","75.0226177012582","14.4121205608585","LAC","LAC","5856","Maddison - original","632000","MDP","0.427435761538462","regional average","0.427435761538462","regional average","0.427435761538462","regional average"
"Trinidad and Tobago","1960","19.3438402263728","0.193086798948068","50.254150323194","4.11970297368643","LAC","LAC","9964","Maddison - original","841000","MDP","0.42608163","GCIP (income) - original","0.4206317","GCIP_consumption_gini_original","0.4486518","vZ_gini_original"
"Trinidad and Tobago","1970","11.2501405611416","0.0603379796390496","36.6300959461038","1.85347375256437","LAC","LAC","13141","Maddison - original","955000","MDP","0.42608163","GCIP (income) - original","0.4206317","GCIP_consumption_gini_original","0.5163869","vZ_gini_original"
"Trinidad and Tobago","1980","4.22944982873078","0.00889107837649818","19.6831621488409","0.471135115990251","LAC","LAC","19734","Maddison - original","1091000","MDP","0.42608163","GCIP (income) - original","0.4206317","GCIP_consumption_gini_original","0.4260131","Povcal_gini_original"
"Trinidad and Tobago","1990","8.5886823698443","0.0278105024519757","31.9780436344626","1.17642915554999","LAC","LAC","14112","Maddison - original","1255000","MDP","0.41470768","GCIP (income) - original","0.41688971","GCIP_consumption_gini_original","0.4260131","Povcal_gini_original"
"Trinidad and Tobago","2000","3.1021818605923","0.00272055346698598","17.5801479312161","0.255131015878743","LAC","LAC","19180","Maddison - original","1252000","MDP","0.40005746","GCIP (income) - original","0.41163855","GCIP_consumption_gini_original","0.4027296","Povcal_gini_original"
"Trinidad and Tobago","2005","1.04569430437049","0.000374308909362851","8.45600988453484","0.0589247046486787","LAC","LAC","26652","Maddison - original","1237000","MDP","0.40005746","GCIP (income) - original","0.41163855","GCIP_consumption_gini_original","0.4027296","Povcal_gini_original"
"Trinidad and Tobago","2010","0.657582322407744","0.000166389551068012","6.11565539731537","0.0319923776396664","LAC","LAC","30236","Maddison - original","1229000","MDP","0.40005746","GCIP (income) - original","0.41163855","GCIP_consumption_gini_original","0.4027296","Povcal_gini_original"
"Trinidad and Tobago","2017","0.813922063697287","0.000241024740372315","7.10367674340077","0.0423270117297372","LAC","LAC","28557","Maddison - original","1218000","MDP","0.40005746","GCIP (income) - original","0.41163855","GCIP_consumption_gini_original","0.4027296","Povcal_gini_original"
"Tunisia","1820","97.9463547669961","73.3313865457231","99.6026608058135","92.382273063512","MENA","MENA","685","Maddison - original","875000","MDP","0.5771468","regional average","0.5771468","regional average","0.5771468","regional average"
"Tunisia","1850","96.1571632576978","69.230509336092","98.9688487530404","88.9454001201074","MENA","MENA","864.193366442872","Maddison - interpolated","1044834.76430908","MDP Interpolated","0.6309967","regional average","0.6309967","regional average","0.6309967","regional average"
"Tunisia","1870","96.5422314264355","55.7522420446666","99.4422439072106","86.368043944521","MENA","MENA","1009","Maddison - original","1176000","MDP","0.50372255","regional average","0.50372255","regional average","0.50372255","regional average"
"Tunisia","1890","97.9403977912056","34.7146569862392","99.8999651118962","83.965837414042","MENA","MENA","1177.75598612061","Maddison - interpolated","1459142.43130979","MDP Interpolated","0.359815542857143","regional average","0.359815542857143","regional average","0.359815542857143","regional average"
"Tunisia","1910","95.0083901163534","33.4774030245","99.4429060865508","77.4310513752552","MENA","MENA","1374.7365340366","Maddison - interpolated","1810456.3221502","MDP Interpolated","0.4170863","regional average","0.4170863","regional average","0.4170863","regional average"
"Tunisia","1929","92.7621581522116","29.7383719564607","98.9705981797022","72.6130741470646","MENA","MENA","1556.46680165007","Maddison - interpolated","2457373.24286974","MDP Interpolated","0.43255035","regional average","0.43255035","regional average","0.43255035","regional average"
"Tunisia","1950","90.6738374474973","21.9604900970089","98.6891099359904","66.2354807751385","MENA","MENA","1777","Maddison - original","3517000","MDP","0.413117133333333","regional average","0.413117133333333","regional average","0.413117133333333","regional average"
"Tunisia","1960","84.9569976561665","26.9292245527564","95.9508565551559","62.7095383714905","MENA","MENA","2141","Maddison - original","4149000","MDP","0.50975164","GCIP (income) - original","0.42731593","GCIP_consumption_gini_original","0.5377836","regional average"
"Tunisia","1970","76.2558844017503","16.6759931745914","92.4894444490099","49.6142075393806","MENA","MENA","2912","Maddison - original","5099000","MDP","0.50144201","GCIP (income) - original","0.42444852","GCIP_consumption_gini_original","0.5921262","vZ_gini_original"
"Tunisia","1980","65.9991080814621","18.5874340802176","83.5157344226455","44.0433450444991","MENA","MENA","4693","Maddison - original","6443000","MDP","0.61659319","GCIP (income) - original","0.43083387","GCIP_consumption_gini_original","0.4343377","Povcal_gini_original"
"Tunisia","1990","59.8571779128982","12.5613502418573","80.2703775370132","36.2413731358303","MENA","MENA","5316","Maddison - original","8211000","MDP","0.58470971","GCIP (income) - original","0.39980577","GCIP_consumption_gini_original","0.402351","Povcal_gini_original"
"Tunisia","2000","47.5258233054159","7.10935729055901","70.6544046107774","25.2247814709474","MENA","MENA","7548","Maddison - original","9514000","MDP","0.5818467","GCIP (income) - original","0.40818511","GCIP_consumption_gini_original","0.4080948","Povcal_gini_original"
"Tunisia","2005","40.1790320348873","4.54595581259757","64.514912377131","19.2235400955132","MENA","MENA","8983","Maddison - original","9997000","MDP","0.57005909","GCIP (income) - original","0.37794839","GCIP_consumption_gini_original","0.3773338","Povcal_gini_original"
"Tunisia","2010","33.492930000319","2.96242814141826","58.0216232771929","14.568274367426","MENA","MENA","10722","Maddison - original","10491000","MDP","0.56430374","GCIP (income) - original","0.35829686","GCIP_consumption_gini_original","0.3580826","Povcal_gini_original"
"Tunisia","2017","32.1570067978553","2.72202416372414","56.5715296774308","13.739421982716","MENA","MENA","11168","Maddison - original","11366000","MDP","0.56430374","GCIP (income) - original","0.35829686","GCIP_consumption_gini_original","0.3281588","Povcal_gini_original"
"Turkey","1820","95.8385282510183","62.2601738000023","99.0455211651881","86.8796189981817","EECA","EECA","974","Maddison - original","10074000","MDP","0.5771468","van Zanden et al. (2014) - original","0.5771468","vZ_gini_original","0.5771468","vZ_gini_original"
"Turkey","1850","98.2322382857673","40.9481926625542","99.9061698321253","86.4210975375296","EECA","EECA","1084.47398401377","Maddison - interpolated","11072746.5117921","MDP Interpolated","0.3742893","van Zanden et al. (2014) - original","0.3742893","vZ_gini_original","0.3742893","vZ_gini_original"
"Turkey","1870","94.4344751694198","54.6531816629153","98.7051805742672","83.0690801037115","EECA","EECA","1165","Maddison - original","11793000","MDP","0.5594901","van Zanden et al. (2014) - original","0.5594901","vZ_gini_original","0.5594901","vZ_gini_original"
"Turkey","1890","98.2637985988581","23.0044642298621","99.9579753137982","81.165758516448","EECA","EECA","1299.3031564276","Maddison - interpolated","13189052.0596141","MDP Interpolated","0.310311","regional average","0.310311","regional average","0.310311","regional average"
"Turkey","1910","96.6717501212404","20.1338251057493","99.8582715510243","75.3034120077524","EECA","EECA","1449.08900626843","Maddison - interpolated","14750368.3737141","MDP Interpolated","0.329893933333333","regional average","0.329893933333333","regional average","0.329893933333333","regional average"
"Turkey","1929","91.028720517346","41.5850844751744","97.7903063526579","74.9464056764877","EECA","EECA","1554","Maddison - original","14705000","MDP","0.5357338","van Zanden et al. (2014) - original","0.5357338","vZ_gini_original","0.5357338","vZ_gini_original"
"Turkey","1950","85.7819511979102","25.3176357798825","96.5455834860504","62.6768429098103","EECA","EECA","2079","Maddison - original","21122000","MDP","0.4881083","van Zanden et al. (2014) - original","0.4881083","vZ_gini_original","0.4881083","vZ_gini_original"
"Turkey","1960","74.000182817667","11.1464837556353","92.5816689671516","43.698298865471","EECA","EECA","3041","Maddison - original","28217000","MDP","0.45890194","GCIP (income) - original","0.41998469","GCIP_consumption_gini_original","0.5516108","vZ_gini_original"
"Turkey","1970","58.568496012587","4.99161706393376","84.5763845374366","27.9100715233689","EECA","EECA","4398","Maddison - original","35758000","MDP","0.45890194","GCIP (income) - original","0.41998469","GCIP_consumption_gini_original","0.5167866","vZ_gini_original"
"Turkey","1980","43.7883363038865","2.17714956611058","74.0742475670819","16.8952778080261","EECA","EECA","6070","Maddison - original","45048000","MDP","0.45890194","GCIP (income) - original","0.41998469","GCIP_consumption_gini_original","0.4347706","Povcal_gini_original"
"Turkey","1990","28.5064453626111","0.734455541373837","59.4216447623875","8.47009473831026","EECA","EECA","8606","Maddison - original","56561000","MDP","0.45674592","GCIP (income) - original","0.4256555","GCIP_consumption_gini_original","0.4347706","Povcal_gini_original"
